-10.67200,6.80800
-10.67200,-1.42200
-9.82800,-1.42200
-9.82800,-6.73500
-2.80900,-6.73500
-2.80900,-6.01900
1.68300,-6.01900
1.68300,-4.97100
10.42000,-4.97100
10.42000,-6.25900
23.06200,-6.25900
23.06200,-1.64700
15.77200,-1.64700
14.79800,-0.67300
14.79800,-0.35100
15.61400,0.46500
15.61400,4.40900
12.27900,4.40900
12.27900,6.80800
