-3.5,3.5
-3.49,3.49
-3.48,3.48
-3.47,3.47
-3.46,3.46
-3.45,3.45
-3.44,3.44
-3.43,3.43
-3.42,3.42
-3.41,3.41
-3.4,3.4
-3.39,3.39
-3.38,3.38
-3.37,3.37
-3.36,3.36
-3.35,3.35
-3.34,3.34
-3.33,3.33
-3.32,3.32
-3.31,3.31
-3.3,3.3
-3.29,3.29
-3.28,3.28
-3.27,3.27
-3.26,3.26
-3.25,3.25
-3.24,3.24
-3.23,3.23
-3.2199999999999998,3.2199999999999998
-3.21,3.21
-3.2,3.2
-3.19,3.19
-3.18,3.18
-3.17,3.17
-3.16,3.16
-3.15,3.15
-3.14,3.14
-3.13,3.13
-3.12,3.12
-3.11,3.11
-3.1,3.1
-3.09,3.09
-3.08,3.08
-3.07,3.07
-3.06,3.06
-3.05,3.05
-3.04,3.04
-3.03,3.03
-3.02,3.02
-3.01,3.01
-3.0,3.0
-2.99,2.99
-2.98,2.98
-2.9699999999999998,2.9699999999999998
-2.96,2.96
-2.95,2.95
-2.94,2.94
-2.9299999999999997,2.9299999999999997
-2.92,2.92
-2.91,2.91
-2.9,2.9
-2.89,2.89
-2.88,2.88
-2.87,2.87
-2.86,2.86
-2.85,2.85
-2.84,2.84
-2.83,2.83
-2.82,2.82
-2.81,2.81
-2.8,2.8
-2.79,2.79
-2.7800000000000002,2.7800000000000002
-2.77,2.77
-2.76,2.76
-2.75,2.75
-2.74,2.74
-2.73,2.73
-2.7199999999999998,2.7199999999999998
-2.71,2.71
-2.7,2.7
-2.69,2.69
-2.6799999999999997,2.6799999999999997
-2.67,2.67
-2.66,2.66
-2.65,2.65
-2.64,2.64
-2.63,2.63
-2.62,2.62
-2.61,2.61
-2.6,2.6
-2.59,2.59
-2.58,2.58
-2.57,2.57
-2.56,2.56
-2.55,2.55
-2.54,2.54
-2.5300000000000002,2.5300000000000002
-2.52,2.52
-2.51,2.51
-2.5,2.5
-2.49,2.49
-2.48,2.48
-2.4699999999999998,2.4699999999999998
-2.46,2.46
-2.45,2.45
-2.44,2.44
-2.4299999999999997,2.4299999999999997
-2.42,2.42
-2.41,2.41
-2.4,2.4
-2.3899999999999997,2.3899999999999997
-2.38,2.38
-2.37,2.37
-2.36,2.36
-2.3499999999999996,2.3499999999999996
-2.34,2.34
-2.33,2.33
-2.3200000000000003,2.3200000000000003
-2.31,2.31
-2.3,2.3
-2.29,2.29
-2.2800000000000002,2.2800000000000002
-2.27,2.27
-2.26,2.26
-2.25,2.25
-2.24,2.24
-2.23,2.23
-2.2199999999999998,2.2199999999999998
-2.21,2.21
-2.2,2.2
-2.19,2.19
-2.1799999999999997,2.1799999999999997
-2.17,2.17
-2.16,2.16
-2.15,2.15
-2.1399999999999997,2.1399999999999997
-2.13,2.13
-2.12,2.12
-2.11,2.11
-2.0999999999999996,2.0999999999999996
-2.09,2.09
-2.08,2.08
-2.0700000000000003,2.0700000000000003
-2.06,2.06
-2.05,2.05
-2.04,2.04
-2.0300000000000002,2.0300000000000002
-2.02,2.02
-2.01,2.01
-2.0,2.0
-1.99,1.99
-1.98,1.98
-1.97,1.97
-1.96,1.96
-1.95,1.95
-1.94,1.94
-1.93,1.93
-1.92,1.92
-1.91,1.91
-1.9,1.9
-1.89,1.89
-1.88,1.88
-1.8699999999999999,1.8699999999999999
-1.8599999999999999,1.8599999999999999
-1.8499999999999999,1.8499999999999999
-1.8399999999999999,1.8399999999999999
-1.83,1.83
-1.82,1.82
-1.81,1.81
-1.8,1.8
-1.79,1.79
-1.78,1.78
-1.77,1.77
-1.76,1.76
-1.75,1.75
-1.74,1.74
-1.73,1.73
-1.72,1.72
-1.71,1.71
-1.7,1.7
-1.69,1.69
-1.68,1.68
-1.67,1.67
-1.66,1.66
-1.65,1.65
-1.64,1.64
-1.63,1.63
-1.6199999999999999,1.6199999999999999
-1.6099999999999999,1.6099999999999999
-1.5999999999999999,1.5999999999999999
-1.5899999999999999,1.5899999999999999
-1.58,1.58
-1.57,1.57
-1.56,1.56
-1.55,1.55
-1.54,1.54
-1.53,1.53
-1.52,1.52
-1.51,1.51
-1.5,1.5
-1.4899999999999998,1.4899999999999998
-1.48,1.48
-1.4699999999999998,1.4699999999999998
-1.46,1.46
-1.4500000000000002,1.4500000000000002
-1.44,1.44
-1.4300000000000002,1.4300000000000002
-1.42,1.42
-1.4100000000000001,1.4100000000000001
-1.4,1.4
-1.3900000000000001,1.3900000000000001
-1.38,1.38
-1.37,1.37
-1.3599999999999999,1.3599999999999999
-1.35,1.35
-1.3399999999999999,1.3399999999999999
-1.33,1.33
-1.3199999999999998,1.3199999999999998
-1.31,1.31
-1.2999999999999998,1.2999999999999998
-1.29,1.29
-1.2799999999999998,1.2799999999999998
-1.27,1.27
-1.2599999999999998,1.2599999999999998
-1.25,1.25
-1.2399999999999998,1.2399999999999998
-1.23,1.23
-1.2199999999999998,1.2199999999999998
-1.21,1.21
-1.1999999999999997,1.1999999999999997
-1.19,1.19
-1.1800000000000002,1.1800000000000002
-1.17,1.17
-1.1600000000000001,1.1600000000000001
-1.15,1.15
-1.1400000000000001,1.1400000000000001
-1.13,1.13
-1.12,1.12
-1.1099999999999999,1.1099999999999999
-1.1,1.1
-1.0899999999999999,1.0899999999999999
-1.08,1.08
-1.0699999999999998,1.0699999999999998
-1.06,1.06
-1.0499999999999998,1.0499999999999998
-1.04,1.04
-1.0299999999999998,1.0299999999999998
-1.02,1.02
-1.0099999999999998,1.0099999999999998
-1.0,1.0
-0.9899999999999998,0.9899999999999998
-0.98,0.98
-0.9699999999999998,0.9699999999999998
-0.96,0.96
-0.9499999999999997,0.9499999999999997
-0.94,0.94
-0.9300000000000002,0.9300000000000002
-0.9199999999999999,0.9199999999999999
-0.9100000000000001,0.9100000000000001
-0.8999999999999999,0.8999999999999999
-0.8900000000000001,0.8900000000000001
-0.8799999999999999,0.8799999999999999
-0.8700000000000001,0.8700000000000001
-0.8599999999999999,0.8599999999999999
-0.8500000000000001,0.8500000000000001
-0.8399999999999999,0.8399999999999999
-0.8300000000000001,0.8300000000000001
-0.8199999999999998,0.8199999999999998
-0.81,0.81
-0.7999999999999998,0.7999999999999998
-0.79,0.79
-0.7799999999999998,0.7799999999999998
-0.77,0.77
-0.7599999999999998,0.7599999999999998
-0.75,0.75
-0.7399999999999998,0.7399999999999998
-0.73,0.73
-0.7199999999999998,0.7199999999999998
-0.71,0.71
-0.6999999999999997,0.6999999999999997
-0.69,0.69
-0.6800000000000002,0.6800000000000002
-0.6699999999999999,0.6699999999999999
-0.6600000000000001,0.6600000000000001
-0.6499999999999999,0.6499999999999999
-0.6400000000000001,0.6400000000000001
-0.6299999999999999,0.6299999999999999
-0.6200000000000001,0.6200000000000001
-0.6099999999999999,0.6099999999999999
-0.6000000000000001,0.6000000000000001
-0.5899999999999999,0.5899999999999999
-0.5800000000000001,0.5800000000000001
-0.5699999999999998,0.5699999999999998
-0.56,0.56
-0.5499999999999998,0.5499999999999998
-0.54,0.54
-0.5299999999999998,0.5299999999999998
-0.52,0.52
-0.5099999999999998,0.5099999999999998
-0.5,0.5
-0.48999999999999977,0.48999999999999977
-0.48,0.48
-0.46999999999999975,0.46999999999999975
-0.45999999999999996,0.45999999999999996
-0.44999999999999973,0.44999999999999973
-0.43999999999999995,0.43999999999999995
-0.4299999999999997,0.4299999999999997
-0.41999999999999993,0.41999999999999993
-0.41000000000000014,0.41000000000000014
-0.3999999999999999,0.3999999999999999
-0.3900000000000001,0.3900000000000001
-0.3799999999999999,0.3799999999999999
-0.3700000000000001,0.3700000000000001
-0.3599999999999999,0.3599999999999999
-0.3500000000000001,0.3500000000000001
-0.33999999999999986,0.33999999999999986
-0.33000000000000007,0.33000000000000007
-0.31999999999999984,0.31999999999999984
-0.31000000000000005,0.31000000000000005
-0.2999999999999998,0.2999999999999998
-0.29000000000000004,0.29000000000000004
-0.2799999999999998,0.2799999999999998
-0.27,0.27
-0.2599999999999998,0.2599999999999998
-0.25,0.25
-0.23999999999999977,0.23999999999999977
-0.22999999999999998,0.22999999999999998
-0.21999999999999975,0.21999999999999975
-0.20999999999999996,0.20999999999999996
-0.19999999999999973,0.19999999999999973
-0.18999999999999995,0.18999999999999995
-0.17999999999999972,0.17999999999999972
-0.16999999999999993,0.16999999999999993
-0.16000000000000014,0.16000000000000014
-0.1499999999999999,0.1499999999999999
-0.14000000000000012,0.14000000000000012
-0.1299999999999999,0.1299999999999999
-0.1200000000000001,0.1200000000000001
-0.10999999999999988,0.10999999999999988
-0.10000000000000009,0.10000000000000009
-0.08999999999999986,0.08999999999999986
-0.08000000000000007,0.08000000000000007
-0.06999999999999984,0.06999999999999984
-0.06000000000000005,0.06000000000000005
-0.04999999999999982,0.04999999999999982
-0.040000000000000036,0.040000000000000036
-0.029999999999999805,0.029999999999999805
-0.020000000000000018,0.020000000000000018
-0.009999999999999787,0.009999999999999787
0.0,-0.0
0.010000000000000231,-0.010000000000000231
0.020000000000000018,-0.020000000000000018
0.03000000000000025,-0.03000000000000025
0.040000000000000036,-0.040000000000000036
0.050000000000000266,-0.050000000000000266
0.06000000000000005,-0.06000000000000005
0.07000000000000028,-0.07000000000000028
0.08000000000000007,-0.08000000000000007
0.08999999999999986,-0.08999999999999986
0.10000000000000009,-0.10000000000000009
0.10999999999999988,-0.10999999999999988
0.1200000000000001,-0.1200000000000001
0.1299999999999999,-0.1299999999999999
0.14000000000000012,-0.14000000000000012
0.1499999999999999,-0.1499999999999999
0.16000000000000014,-0.16000000000000014
0.16999999999999993,-0.16999999999999993
0.18000000000000016,-0.18000000000000016
0.18999999999999995,-0.18999999999999995
0.20000000000000018,-0.20000000000000018
0.20999999999999996,-0.20999999999999996
0.2200000000000002,-0.2200000000000002
0.22999999999999998,-0.22999999999999998
0.2400000000000002,-0.2400000000000002
0.25,-0.25
0.26000000000000023,-0.26000000000000023
0.27,-0.27
0.28000000000000025,-0.28000000000000025
0.29000000000000004,-0.29000000000000004
0.30000000000000027,-0.30000000000000027
0.31000000000000005,-0.31000000000000005
0.3200000000000003,-0.3200000000000003
0.33000000000000007,-0.33000000000000007
0.33999999999999986,-0.33999999999999986
0.3500000000000001,-0.3500000000000001
0.3599999999999999,-0.3599999999999999
0.3700000000000001,-0.3700000000000001
0.3799999999999999,-0.3799999999999999
0.3900000000000001,-0.3900000000000001
0.3999999999999999,-0.3999999999999999
0.41000000000000014,-0.41000000000000014
0.41999999999999993,-0.41999999999999993
0.43000000000000016,-0.43000000000000016
0.43999999999999995,-0.43999999999999995
0.4500000000000002,-0.4500000000000002
0.45999999999999996,-0.45999999999999996
0.4700000000000002,-0.4700000000000002
0.48,-0.48
0.4900000000000002,-0.4900000000000002
0.5,-0.5
0.5099999999999998,-0.5099999999999998
0.5200000000000005,-0.5200000000000005
0.5300000000000002,-0.5300000000000002
0.54,-0.54
0.5499999999999998,-0.5499999999999998
0.5600000000000005,-0.5600000000000005
0.5700000000000003,-0.5700000000000003
0.5800000000000001,-0.5800000000000001
0.5899999999999999,-0.5899999999999999
0.5999999999999996,-0.5999999999999996
0.6100000000000003,-0.6100000000000003
0.6200000000000001,-0.6200000000000001
0.6299999999999999,-0.6299999999999999
0.6399999999999997,-0.6399999999999997
0.6500000000000004,-0.6500000000000004
0.6600000000000001,-0.6600000000000001
0.6699999999999999,-0.6699999999999999
0.6799999999999997,-0.6799999999999997
0.6900000000000004,-0.6900000000000004
